timestamp,edge_id,blocking_calibration_id,d_kw,p13_abs_kw,p30_abs_kw,original_limit_status,source_owner_cell_id,full_cell_location,containing_cell_ids,strict_interior_cell_ids,lies_in_at_least_one_valid_cell,lies_in_strict_interior_of_any_cell,owner_cell_classification,owner_cell_min_signed_facet_slack_kw,owner_cell_active_facet_ids,owner_cell_violated_facet_ids,geometry_tolerance_kw,materially_new_vs_prior_strict_interior_failure_zero
2011-12-15 05:30:00,E0019,CAL_017538,32,-2065.40184509898,3169.34894816936,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-7.36925648265252,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,64,-2034.8032419376,3159.98275979988,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-14.7385129664882,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,128,-1973.60603561485,3141.25038306093,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-29.4770259341624,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,256,-1851.21162296933,3103.78562958303,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-58.954051869522,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,512,-1606.4227976783,3028.85612262724,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-117.908103740244,,16:F0;16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,1024,-1116.84514709625,2878.99710871564,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-454.926123800239,,16:F0;16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,2048,-137.68984593214,2579.27908089245,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1203.06860384496,,16:F0;16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,2.75,-2105.90845768766,3172.00964242772,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.674823829886374,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,3.25,-2105.42819882164,3171.8705330405,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.79751907215798,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,3.75,-2104.94793995562,3171.73142365328,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.920214314429614,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,4.75,-2103.98742222359,3171.45320487884,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.16560479896743,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,6.75,-2102.06638675952,3170.89676732997,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.6563857680567,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,10.75,-2098.22431583139,3169.78389223222,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-2.63794770622199,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,18.75,-2090.54017397512,3167.55814203672,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-4.6010715825576,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,34.75,-2075.17189026259,3163.10664164572,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-8.52731933522441,,16:F1,1e-07,false
2012-08-04 03:30:00,E0019,CAL_018283,66.75,-2044.43532283752,3154.20364086372,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-16.3798148405619,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,0.5,-2024.60993042197,3210.80157666867,PASS,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.0689345059403467,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,1,-2024.14723128202,3210.61207863205,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.137869016917159,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,2,-2023.2218330021,3210.2330825588,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.275738038872373,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,4,-2021.37103644228,3209.47509041231,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.551476082780821,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,8,-2017.66944332263,3207.95910611933,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.10295217060352,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,16,-2010.26625708333,3204.92713753338,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-2.20590434625719,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,32,-1995.45988460473,3198.86320036146,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-4.41180869754681,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,64,-1965.84713964752,3186.73532601764,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-8.82361740014914,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,128,-1906.62164973312,3162.47957732999,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-17.6472348053347,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,256,-1788.1706699043,3113.96807995468,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-35.2944696157068,,16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,512,-1551.26871024668,3016.94508520408,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-70.5889392364585,,16:F0;16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,1024,-1077.46479093142,2822.89909570287,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-391.076922127435,,16:F0;16:F1,1e-07,false
2012-08-24 12:00:00,E0019,CAL_019786,2048,-129.856952300915,2434.80711670044,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1072.15693903118,,16:F0;16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,0.5,-2095.38526905816,3178.88128323934,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.115332824310617,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,1,-2094.90716790506,3178.7349299428,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.230665652812954,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,2,-2093.95096559887,3178.44222334973,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.46133130982087,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,4,-2092.03856098648,3177.8568101636,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.922662623851145,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,8,-2088.21375176169,3176.68598379132,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.84532525189893,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,16,-2080.56413331213,3174.34433104678,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-3.6906505080027,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,32,-2065.26489641299,3169.66102555768,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-7.3813010202022,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,64,-2034.66642261472,3160.29441457949,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-14.7626020446044,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,128,-1973.46947501819,3141.56119262312,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-29.5252040934128,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,256,-1851.07557982512,3104.09474871036,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-59.0504081910175,,16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,512,-1606.28778943898,3029.16186088485,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-118.100816386236,,16:F0;16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,1024,-1116.71220866669,2879.29608523383,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-454.891175706954,,16:F0;16:F1,1e-07,false
2012-10-15 13:00:00,E0019,CAL_022026,2048,-137.561047122127,2579.56453393179,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1203.01038802422,,16:F0;16:F1,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,0.5,1945.34499637675,-3153.57310999418,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.0339059417648835,,17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,1,1944.86059177322,-3153.44920607948,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.0678118846812098,,17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,2,1943.89178256616,-3153.20139825006,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.135623770494438,,17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,4,1941.95416415205,-3152.70578259124,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.271247542137556,,17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,8,1938.07892732381,-3151.71455127358,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.542495085410279,,17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,16,1930.32845366734,-3149.73208863827,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.08499017196199,,17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,32,1914.82750635441,-3145.76716336765,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-2.16998034506281,,17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,64,1883.82561172854,-3137.83731282642,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-4.33996069127697,,17:F21;17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,128,1821.82182247679,-3121.97761174394,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-8.67992138368908,,17:F21;17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,256,1697.81424397331,-3090.25820957899,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-17.3598427685165,,17:F19;17:F20;17:F21;17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,512,1449.79908696633,-3026.8194052491,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-35.5790475928676,,17:F17;17:F18;17:F19;17:F20;17:F21;17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,1024,953.768772952389,-2899.94179658931,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-78.4831675943443,,17:F12;17:F13;17:F14;17:F15;17:F16;17:F17;17:F18;17:F19;17:F20;17:F21;17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,2048,-38.2918550755014,-2646.18657926973,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-190.684009405176,,17:F11;17:F12;17:F13;17:F14;17:F15;17:F16;17:F17;17:F18;17:F19;17:F20;17:F21;17:F22,1e-07,false
2012-10-15 13:00:00,E0046,CAL_022417,4096,-2022.41311113128,-2138.67614463057,FAIL,17,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-915.935579293116,,17:F0;17:F1;17:F2;17:F3;17:F4;17:F5;17:F6;17:F7;17:F8;17:F9;17:F10;17:F11;17:F12;17:F13;17:F14;17:F15;17:F16;17:F17;17:F18;17:F19;17:F20;17:F21;17:F22,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,0.5,-2164.48915123277,3147.72506389513,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.154279205775224,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,1,-2164.00104275441,3147.6166659553,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.308558416466781,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,2,-2163.0248257977,3147.39987007565,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.617116837853172,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,4,-2161.07239188429,3146.96627831634,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.23423368061212,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,8,-2157.16752405746,3146.09909479771,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-2.46846736612723,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,16,-2149.35778840379,3144.36472776046,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-4.93693473717039,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,32,-2133.73831709646,3140.89599368597,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-9.87386947926059,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,64,-2102.49937448181,3133.95852553697,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-19.7477389634183,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,128,-2040.0214892525,3120.08358923899,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-39.4954779317567,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,256,-1915.06571879388,3092.33371664302,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-78.9909558684247,,16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,512,-1665.15417787664,3036.83397145108,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-157.98191174176,,16:F0;16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,1024,-1165.33109604216,2925.83448106719,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-504.185792793606,,16:F0;16:F1,1e-07,false
2013-04-17 05:30:00,E0019,CAL_023520,2048,-165.684932373197,2703.83550029942,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1304.75867592554,,16:F0;16:F1,1e-07,false
