selection_index,timestamp,level,angle_deg,parent_start_angle_deg,parent_end_angle_deg,adaptive_triggers,status,no_reentry_statement,official_boundary_r,binding_mechanism,binding_bus,safe_r,safe_p13_abs_kw,safe_p30_abs_kw,safe_vmin_pu,safe_vmin_bus,safe_vmax_pu,safe_vmax_bus,safe_solver_status,violating_r,violating_p13_abs_kw,violating_p30_abs_kw,violating_vmin_pu,violating_vmin_bus,violating_vmax_pu,violating_vmax_bus,violating_solver_status,sweep_point_count,refinement_steps,unresolved_point_count,bracket_width_kw
2,2011-12-15 05:30:00,BASE,190,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.91640625,BINDING_VMIN,18,0.91640625,-1553.11995069,-549.106620785,0.900004363401,18,1,1,CONVERGED_FEASIBLE,0.91650390625,-1553.27220399,-549.145088562,0.899994985671,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.157037691986
2,2011-12-15 05:30:00,BASE,200,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.89482421875,BINDING_VMIN,18,0.89482421875,-1455.56103672,-882.375550279,0.900005039381,18,1,1,CONVERGED_FEASIBLE,0.894921875,-1455.70631513,-882.451317009,0.899995463232,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.163848749644
2,2011-12-15 05:30:00,BASE,210,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.89921875,BINDING_VMIN,18,0.89921875,-1357.2277062,-1208.0357666,0.900004447096,18,1,1,CONVERGED_FEASIBLE,0.89931640625,-1357.36159551,-1208.14653015,0.899994923715,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.173766825213
2,2011-12-15 05:30:00,BASE,220,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.930078125,BINDING_VMIN,18,0.930078125,-1252.32176702,-1544.29378796,0.900003533495,18,1,1,CONVERGED_FEASIBLE,0.93017578125,-1252.44019906,-1544.43618284,0.899994308118,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.185209203141
2,2011-12-15 05:30:00,BASE,230,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.99169921875,BINDING_VMIN,18,0.99169921875,-1133.54115056,-1911.42447513,0.900002079447,18,1,1,CONVERGED_FEASIBLE,0.991796875,-1133.64052684,-1911.59417473,0.89999337874,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.196656047553
2,2011-12-15 05:30:00,BASE,240,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9630859375,BINDING_VMIN,33,0.9630859375,-886.717712402,-2080.13092165,0.90000255286,33,1,1,CONVERGED_FEASIBLE,0.96318359375,-886.795013428,-2080.32276975,0.89999347844,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.206836023029
2,2011-12-15 05:30:00,BASE,250,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.94013671875,BINDING_VMIN,33,0.94013671875,-633.42202886,-2192.15237503,0.900009215709,33,1,1,CONVERGED_FEASIBLE,0.940234375,-633.474905876,-2192.36054241,0.899999927945,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.214778111565
2,2011-12-15 05:30:00,BASE,260,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.94482421875,BINDING_VMIN,33,0.94482421875,-384.113575393,-2298.83853029,0.900007143155,33,1,1,CONVERGED_FEASIBLE,0.944921875,-384.140421758,-2299.05669189,0.89999789009,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.219807218405
2,2011-12-15 05:30:00,BASE,270,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.97783203125,BINDING_VMIN,33,0.97783203125,-124.375,-2406.27584839,0.900005534668,33,1,1,CONVERGED_FEASIBLE,0.9779296875,-124.375,-2406.49737549,0.899996566498,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.221527099609
2,2011-12-15 05:30:00,BASE,280,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.04423828125,BINDING_VMIN,33,1.04423828125,162.693174334,-2520.92704438,0.900004650908,33,1,1,CONVERGED_FEASIBLE,1.0443359375,162.720020698,-2521.14520598,0.899996209288,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.219807218405
2,2011-12-15 05:30:00,BASE,290,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.15546875,BINDING_VMIN,33,1.15546875,501.265848185,-2651.16144971,0.900000227938,33,1,1,CONVERGED_FEASIBLE,1.15556640625,501.3187252,-2651.36961709,0.899992535725,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.214778111565
2,2011-12-15 05:30:00,BASE,300,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.3341796875,BINDING_VMIN,33,1.3341796875,931.711608887,-2809.15368603,0.900008222684,33,1,1,CONVERGED_FEASIBLE,1.334375,931.866210938,-2809.53738222,0.899994725045,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.413672046058
2,2011-12-15 05:30:00,BASE,310,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.628515625,BINDING_VMIN,33,1.628515625,1532.82388988,-3018.03559057,0.900000532446,33,1.00875273573,13,CONVERGED_FEASIBLE,1.62861328125,1532.92326616,-3018.20529017,0.899994879256,33,1.00875392429,13,CONVERGED_INFEASIBLE,41,9,0,0.196656047553
2,2011-12-15 05:30:00,BASE,320,NaN,NaN,BASE_PREREGISTERED,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
2,2011-12-15 05:30:00,BASE,330,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.703125,BINDING_VMAX,13,1.703125,2210.65445223,-2119.84130859,0.943846363957,33,1.04999746963,13,CONVERGED_FEASIBLE,1.7033203125,2210.92223084,-2120.06283569,0.943841448292,33,1.05000436186,13,CONVERGED_INFEASIBLE,41,8,0,0.347533650426
2,2011-12-15 05:30:00,BASE,340,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.3458984375,BINDING_VMAX,13,1.3458984375,1877.85199532,-1232.34207781,0.971257567266,33,1.04999237394,13,CONVERGED_FEASIBLE,1.34609375,1878.14255213,-1232.49361127,0.971255861819,33,1.05000148522,13,CONVERGED_INFEASIBLE,41,8,0,0.327697499288
2,2011-12-15 05:30:00,BASE,350,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.151953125,BINDING_VMAX,13,1.151953125,1671.60490605,-641.890899273,0.988443694423,33,1.04999900284,13,CONVERGED_FEASIBLE,1.1521484375,1671.90941265,-641.967834828,0.988444778481,33,1.05000983143,13,CONVERGED_INFEASIBLE,41,8,0,0.314075383971
3,2011-02-06 00:00:00,BASE,0,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8708984375,BINDING_VMAX,13,0.8708984375,1851.24024963,628.59375,0.994008199111,25,1.04999560583,13,CONVERGED_FEASIBLE,0.87109375,1851.55181885,628.59375,0.994009173027,25,1.05000769172,13,CONVERGED_INFEASIBLE,41,8,0,0.311569213867
3,2011-02-06 00:00:00,BASE,10,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.81884765625,BINDING_VMAX,13,0.81884765625,1748.36212182,954.945237968,0.994815030478,25,1.04999373824,13,CONVERGED_FEASIBLE,0.8189453125,1748.51553971,954.984158837,0.994815643366,25,1.05000018744,13,CONVERGED_INFEASIBLE,41,9,0,0.158277865264
3,2011-02-06 00:00:00,BASE,20,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.796875,BINDING_VMAX,13,0.796875,1656.49263283,1254.13239295,0.995539316265,25,1.04999837106,13,CONVERGED_FEASIBLE,0.79697265625,1656.63902248,1254.20905209,0.995540030971,25,1.05000500886,13,CONVERGED_INFEASIBLE,41,9,0,0.165246946152
3,2011-02-06 00:00:00,BASE,30,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.80078125,BINDING_VMAX,13,0.80078125,1568.24322741,1547.55279541,0.996235002068,25,1.04999639494,13,CONVERGED_FEASIBLE,0.8009765625,1568.51305426,1547.77693176,0.996236582222,25,1.0500096072,13,CONVERGED_INFEASIBLE,41,8,0,0.350775762848
3,2011-02-06 00:00:00,BASE,40,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.83125,BINDING_VMAX,13,0.83125,1477.75760614,1854.93521233,0.996949174155,25,1.04999121523,13,CONVERGED_FEASIBLE,0.8314453125,1477.99628201,1855.22335647,0.996950847944,25,1.05000392697,13,CONVERGED_INFEASIBLE,41,8,0,0.374156670732
3,2011-02-06 00:00:00,BASE,50,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8939453125,BINDING_VMAX,13,0.8939453125,1378.60186898,2200.32097101,0.997735280728,25,1.04999099686,13,CONVERGED_FEASIBLE,0.894140625,1378.80214181,2200.66436782,0.997736987538,25,1.05000278333,13,CONVERGED_INFEASIBLE,41,8,0,0.397530601205
3,2011-02-06 00:00:00,BASE,60,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.89111328125,BINDING_VMAX,30,0.89111328125,1172.72039413,2399.8271988,0.997707858075,25,1.04999528442,30,CONVERGED_FEASIBLE,0.8912109375,1172.79828644,2400.02130657,0.997708710844,25,1.05000146544,30,CONVERGED_INFEASIBLE,41,9,0,0.209153148043
3,2011-02-06 00:00:00,BASE,70,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.86796875,BINDING_VMAX,30,0.86796875,935.51886228,2500.57787981,0.997256114705,25,1.04999974225,30,CONVERGED_FEASIBLE,0.86806640625,935.572143754,2500.78849908,0.997256943991,25,1.05000609128,30,CONVERGED_INFEASIBLE,41,9,0,0.217254217622
3,2011-02-06 00:00:00,BASE,80,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.87265625,BINDING_VMAX,30,0.87265625,703.687233285,2601.04791148,0.996803174309,25,1.04999071538,30,CONVERGED_FEASIBLE,0.8728515625,703.741336711,2601.48937391,0.99680472808,25,1.05000333471,30,CONVERGED_INFEASIBLE,41,8,0,0.444765401778
3,2011-02-06 00:00:00,BASE,90,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9064453125,BINDING_VMAX,30,0.9064453125,461.953125,2709.02737427,0.996321366321,25,1.04999358839,30,CONVERGED_FEASIBLE,0.906640625,461.953125,2709.47564697,0.996322759905,25,1.05000571354,30,CONVERGED_INFEASIBLE,41,8,0,0.448272705078
3,2011-02-06 00:00:00,BASE,100,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.975390625,BINDING_VMAX,30,0.975390625,191.760614531,2833.25715251,0.995768913349,25,1.0499967759,30,CONVERGED_FEASIBLE,0.9755859375,191.706511105,2833.69861495,0.995770094501,25,1.05000799981,30,CONVERGED_INFEASIBLE,41,8,0,0.444765401777
3,2011-02-06 00:00:00,BASE,110,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0943359375,BINDING_VMAX,30,1.0943359375,-135.119068065,2988.7933628,0.991116192253,18,1.04999789058,30,CONVERGED_FEASIBLE,1.09453125,-135.225631012,2989.21460136,0.99111617647,18,1.05000781878,30,CONVERGED_INFEASIBLE,41,8,0,0.434508435244
3,2011-02-06 00:00:00,BASE,120,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.2970703125,BINDING_VMAX,30,1.2970703125,-572.612449646,3206.73322034,0.97305573827,18,1.04999297557,30,CONVERGED_FEASIBLE,1.297265625,-572.768234253,3207.1214359,0.973052778247,18,1.05000121844,30,CONVERGED_INFEASIBLE,41,8,0,0.418306296087
3,2011-02-06 00:00:00,BASE,130,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.675,BINDING_VMAX,30,1.675,-1255.58666708,3573.5648331,0.943007908563,18,1.0499941405,30,CONVERGED_FEASIBLE,1.675390625,-1255.98721274,3574.25162673,0.942995111261,18,1.05000637041,30,CONVERGED_INFEASIBLE,41,7,0,0.79506120241
3,2011-02-06 00:00:00,BASE,140,NaN,NaN,BASE_PREREGISTERED,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
3,2011-02-06 00:00:00,BASE,150,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.62158203125,BINDING_VMIN,18,1.62158203125,-1778.28433238,2489.48581696,0.900005584685,18,1.01169195302,30,CONVERGED_FEASIBLE,1.6216796875,-1778.41924581,2489.59788513,0.899999210563,18,1.01169287121,30,CONVERGED_INFEASIBLE,41,9,0,0.175387881424
3,2011-02-06 00:00:00,BASE,160,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.3673828125,BINDING_VMIN,18,1.3673828125,-1587.79469224,1701.97513217,0.900004118688,18,1,1,CONVERGED_FEASIBLE,1.36748046875,-1587.94108188,1702.05179132,0.899996742019,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.165246946152
3,2011-02-06 00:00:00,BASE,170,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.20869140625,BINDING_VMIN,18,1.20869140625,-1436.90008354,1110.31734768,0.900006420244,18,1,1,CONVERGED_FEASIBLE,1.2087890625,-1437.05350143,1110.35626855,0.89999820057,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.158277865263
3,2011-02-06 00:00:00,BASE,180,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1099609375,BINDING_VMIN,18,1.1099609375,-1308.69471741,628.59375,0.90000397847,18,1,1,CONVERGED_FEASIBLE,1.11005859375,-1308.85050201,628.59375,0.899995113733,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.155784606933
3,2011-02-06 00:00:00,BASE,190,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.05322265625,BINDING_VMIN,18,1.05322265625,-1192.65880472,208.83217603,0.900000888566,18,1,1,CONVERGED_FEASIBLE,1.0533203125,-1192.81222261,208.793255161,0.899991602933,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.158277865264
3,2011-02-06 00:00:00,BASE,200,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0294921875,BINDING_VMIN,18,1.0294921875,-1081.28651857,-179.546982101,0.900003953247,18,1,1,CONVERGED_FEASIBLE,1.02958984375,-1081.43290822,-179.623641248,0.899994486057,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.165246946152
3,2011-02-06 00:00:00,BASE,210,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0353515625,BINDING_VMIN,18,1.0353515625,-968.399029359,-559.55305481,0.900005665178,18,1,1,CONVERGED_FEASIBLE,1.03544921875,-968.533942786,-559.665122986,0.899996259655,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.175387881424
3,2011-02-06 00:00:00,BASE,220,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.071484375,BINDING_VMIN,18,1.071484375,-847.422670005,-952.165005249,0.900001660688,18,1,1,CONVERGED_FEASIBLE,1.07158203125,-847.542007938,-952.309077319,0.899992552515,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.187078335366
3,2011-02-06 00:00:00,BASE,230,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1310546875,BINDING_VMIN,33,1.1310546875,-697.826834883,-1360.01720408,0.900003397253,33,1,1,CONVERGED_FEASIBLE,1.13115234375,-697.926971298,-1360.18890249,0.899994890726,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.198765300603
3,2011-02-06 00:00:00,BASE,240,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.07001953125,BINDING_VMIN,33,1.07001953125,-391.512844086,-1498.24514298,0.900006020028,33,1,1,CONVERGED_FEASIBLE,1.0701171875,-391.590736389,-1498.43925076,0.899997059854,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.209153148044
3,2011-02-06 00:00:00,BASE,250,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.04326171875,BINDING_VMIN,33,1.04326171875,-107.252857377,-1621.45198118,0.900001915667,33,1,1,CONVERGED_FEASIBLE,1.043359375,-107.30613885,-1621.66260046,0.899992730671,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.217254217622
3,2011-02-06 00:00:00,BASE,260,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.04697265625,BINDING_VMIN,33,1.04697265625,171.931708827,-1737.86563509,0.9000020216,33,1,1,CONVERGED_FEASIBLE,1.0470703125,171.904657114,-1738.08636631,0.899992855392,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.222382700889
3,2011-02-06 00:00:00,BASE,270,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0818359375,BINDING_VMIN,33,1.0818359375,461.953125,-1854.38876343,0.90000488036,33,1,1,CONVERGED_FEASIBLE,1.08193359375,461.953125,-1854.61289978,0.899995979378,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.224136352539
3,2011-02-06 00:00:00,BASE,280,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.15322265625,BINDING_VMIN,33,1.15322265625,781.406805028,-1978.02119997,0.900007657722,33,1,1,CONVERGED_FEASIBLE,1.1533203125,781.433856741,-1978.24193118,0.899999260695,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.222382700889
3,2011-02-06 00:00:00,BASE,290,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.2732421875,BINDING_VMIN,33,1.2732421875,1156.63697768,-2117.46037741,0.900009177663,33,1,1,CONVERGED_FEASIBLE,1.2734375,1156.74354063,-2117.88161596,0.899993833239,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.434508435244
3,2011-02-06 00:00:00,BASE,300,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.4662109375,BINDING_VMIN,33,1.4662109375,1631.42816925,-2285.74038701,0.900008298359,33,1,1,CONVERGED_FEASIBLE,1.46640625,1631.58395386,-2286.12860256,0.899994789405,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.418306296087
3,2011-02-06 00:00:00,BASE,310,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.7826171875,BINDING_VMIN,33,1.7826171875,2289.84324654,-2505.58897801,0.90000172545,33,1.02251952885,13,CONVERGED_FEASIBLE,1.7828125,2290.04351937,-2505.93237483,0.89999035746,33,1.02252172779,13,CONVERGED_INFEASIBLE,41,8,0,0.397530601205
3,2011-02-06 00:00:00,BASE,320,NaN,NaN,BASE_PREREGISTERED,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
3,2011-02-06 00:00:00,BASE,330,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.405078125,BINDING_VMAX,13,1.405078125,2403.08751445,-983.843170166,0.958395039555,33,1.04999817244,13,CONVERGED_FEASIBLE,1.4052734375,2403.3573413,-984.067306519,0.958390451281,33,1.05000527734,13,CONVERGED_INFEASIBLE,41,8,0,0.350775762848
3,2011-02-06 00:00:00,BASE,340,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1212890625,BINDING_VMAX,13,1.1212890625,2142.79903541,-251.606580675,0.979934454199,33,1.04999800098,13,CONVERGED_FEASIBLE,1.121484375,2143.0918147,-251.75989897,0.979932849579,33,1.05000719981,13,CONVERGED_INFEASIBLE,41,8,0,0.330493892304
3,2011-02-06 00:00:00,BASE,350,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.963671875,BINDING_VMAX,13,0.963671875,1975.88085077,244.522613057,0.993034383103,25,1.04999933517,13,CONVERGED_FEASIBLE,0.96376953125,1976.03426866,244.483692188,0.993034722186,25,1.05000476017,13,CONVERGED_INFEASIBLE,41,9,0,0.158277865264
4,2010-12-21 11:30:00,BASE,0,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0234375,BINDING_VMAX,13,1.0234375,1550.41320801,-113.671875,0.999230703306,22,1.04999987869,13,CONVERGED_FEASIBLE,1.02353515625,1550.5679245,-113.671875,0.999230780336,22,1.05000593144,13,CONVERGED_INFEASIBLE,41,9,0,0.154716491699
4,2010-12-21 11:30:00,BASE,10,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9609375,BINDING_VMAX,13,0.9609375,1428.26582036,265.255178449,0.999381323106,22,1.04999287974,13,CONVERGED_FEASIBLE,0.9611328125,1428.57055236,265.332196142,0.999381517243,22,1.05000582323,13,CONVERGED_INFEASIBLE,41,8,0,0.314314043027
4,2010-12-21 11:30:00,BASE,20,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.93427734375,BINDING_VMAX,13,0.93427734375,1319.89171621,611.962324328,0.999515727487,22,1.04999448301,13,CONVERGED_FEASIBLE,0.934375,1320.03710215,612.03817195,0.999515840619,22,1.05000115131,13,CONVERGED_INFEASIBLE,41,9,0,0.163981507875
4,2010-12-21 11:30:00,BASE,30,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.93828125,BINDING_VMAX,13,0.93828125,1216.34503938,951.680511475,0.999644270998,22,1.04999074201,13,CONVERGED_FEASIBLE,0.9384765625,1216.6130162,951.902275085,0.999644520761,22,1.05000402249,13,CONVERGED_INFEASIBLE,41,8,0,0.347837142214
4,2010-12-21 11:30:00,BASE,40,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.973828125,BINDING_VMAX,13,0.973828125,1110.86291041,1307.80582503,0.999776041213,22,1.04999782617,13,CONVERGED_FEASIBLE,0.97392578125,1110.98143011,1307.94837194,0.999776173215,22,1.05000421562,13,CONVERGED_INFEASIBLE,41,9,0,0.185382147021
