timestamp,run_index_ccw,primary_class,binding_family,binding_bus,vertex_count,first_vertex_index,last_vertex_index,first_ray_angle_deg,last_ray_angle_deg,vertex_to_vertex_angular_span_deg,midpoint_transition_sector_extent_deg,concave_vertex_count,contains_signed_axis_endpoint,guard_adjacent_sector,guard_context,timestamp_class_transition_count
2011-11-14 19:30:00,2,VMIN_BUS_33,VMIN,33,12,33,44,230.000000000074,309.999999999999,79.999999999925,87.4999999999435,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2011-11-14 19:30:00,3,VMAX_BUS_13,VMAX,13,14,45,5,319.999999999965,49.9999999999172,89.9999999999522,97.4999999999381,12,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2011-12-15 05:30:00,0,VMAX_BUS_30,VMAX,30,13,7,19,55.0000000000195,129.999999999985,74.9999999999655,82.4999999999963,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2011-12-15 05:30:00,1,VMIN_BUS_18,VMIN,18,14,20,33,140.000000000029,229.999999999985,89.999999999956,97.499999999947,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2011-12-15 05:30:00,2,VMIN_BUS_33,VMIN,33,13,34,46,234.999999999923,315.000000000081,80.000000000158,90.000000000094,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2011-12-15 05:30:00,3,VMAX_BUS_13,VMAX,13,12,47,6,330.000000000015,50.0000000000018,79.9999999999868,89.9999999999626,10,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-04 03:30:00,0,VMAX_BUS_30,VMAX,30,13,7,19,55.0000000000184,129.999999999968,74.9999999999496,82.5000000000074,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-04 03:30:00,1,VMIN_BUS_18,VMIN,18,14,20,33,140.000000000035,230.000000000182,90.000000000147,97.5000000001035,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-04 03:30:00,2,VMIN_BUS_33,VMIN,33,13,34,46,235.000000000028,315.000000000053,80.000000000025,89.9999999999675,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-04 03:30:00,3,VMAX_BUS_13,VMAX,13,12,47,6,330.000000000092,49.9999999999697,79.9999999998777,89.9999999999216,10,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-05 23:30:00,0,VMAX_BUS_30,VMAX,30,13,7,19,54.9999999999785,130.000000000009,75.0000000000305,82.4999999999545,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-05 23:30:00,1,VMIN_BUS_18,VMIN,18,14,20,33,139.999999999987,230.000000000023,90.000000000036,97.500000000014,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-05 23:30:00,2,VMIN_BUS_33,VMIN,33,13,34,46,235.000000000001,314.999999999957,79.999999999956,87.4999999999855,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-05 23:30:00,3,VMAX_BUS_13,VMAX,13,13,47,6,325.000000000038,50.0000000001085,85.0000000000705,92.500000000046,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-24 12:00:00,0,VMAX_BUS_30,VMAX,30,13,7,19,55.0000000000017,129.999999999932,74.9999999999303,82.4999999999408,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-24 12:00:00,1,VMIN_BUS_18,VMIN,18,14,20,33,139.999999999983,230.000000000168,90.000000000185,97.500000000143,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-24 12:00:00,2,VMIN_BUS_33,VMIN,33,13,34,46,235.000000000033,314.999999999928,79.999999999895,87.4999999998495,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-24 12:00:00,3,VMAX_BUS_13,VMAX,13,13,47,6,324.999999999972,50.0000000000317,85.0000000000597,92.5000000000667,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-31 11:30:00,0,VMAX_BUS_30,VMAX,30,13,7,19,55.000000000045,129.999999999999,74.999999999954,82.5000000000072,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-31 11:30:00,1,VMIN_BUS_18,VMIN,18,14,20,33,140.00000000005,230.00000000002,89.99999999997,97.4999999999915,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-31 11:30:00,2,VMIN_BUS_33,VMIN,33,13,34,46,235.000000000012,315.000000000055,80.000000000043,87.5000000000125,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-08-31 11:30:00,3,VMAX_BUS_13,VMAX,13,13,47,6,325.000000000002,49.9999999999896,84.9999999999876,92.4999999999888,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-09-03 07:00:00,0,VMAX_BUS_30,VMAX,30,13,6,18,55.000000000133,130.000000000048,74.999999999915,82.4999999999063,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-09-03 07:00:00,1,VMIN_BUS_18,VMIN,18,14,19,32,139.999999999949,230.000000000011,90.000000000062,97.499999999986,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-09-03 07:00:00,2,VMIN_BUS_33,VMIN,33,13,33,45,234.999999999958,315.000000000074,80.000000000116,87.500000000058,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-09-03 07:00:00,3,VMAX_BUS_13,VMAX,13,13,46,5,325.000000000011,50.0000000000514,85.0000000000404,92.5000000000497,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-10-15 13:00:00,0,VMAX_BUS_30,VMAX,30,13,7,19,55.0000000000084,129.999999999947,74.9999999999386,82.500000000003,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-10-15 13:00:00,1,VMIN_BUS_18,VMIN,18,14,20,33,140.000000000075,230.00000000013,90.000000000055,97.5000000000315,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-10-15 13:00:00,2,VMIN_BUS_33,VMIN,33,13,34,46,234.999999999955,314.999999999985,80.00000000003,89.9999999999725,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2012-10-15 13:00:00,3,VMAX_BUS_13,VMAX,13,12,47,6,330.000000000045,50.0000000000076,79.9999999999626,89.999999999993,10,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-07 02:00:00,0,VMAX_BUS_30,VMAX,30,13,6,18,55.0000000000483,129.999999999914,74.9999999998657,82.4999999998397,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-07 02:00:00,1,VMIN_BUS_18,VMIN,18,14,19,32,139.999999999993,230.000000000068,90.000000000075,97.5000000000655,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-07 02:00:00,2,VMIN_BUS_33,VMIN,33,13,33,45,234.99999999997,314.999999999981,80.000000000011,87.499999999972,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-07 02:00:00,3,VMAX_BUS_13,VMAX,13,13,46,5,325.000000000001,50.0000000001793,85.0000000001783,92.5000000001228,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-17 05:30:00,0,VMAX_BUS_30,VMAX,30,13,7,19,49.9999999999367,129.999999999942,80.0000000000053,87.4999999999996,11,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-17 05:30:00,1,VMIN_BUS_18,VMIN,18,14,20,33,140.000000000087,230.000000000026,89.999999999939,97.4999999999435,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-17 05:30:00,2,VMIN_BUS_33,VMIN,33,13,34,46,234.99999999989,315.000000000036,80.000000000146,90.0000000000465,0,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
2013-04-17 05:30:00,3,VMAX_BUS_13,VMAX,13,12,47,6,329.999999999973,45.0000000000931,75.0000000001201,85.0000000000104,10,true,false,NOT_APPLICABLE_ANGULAR_INWARD_POLYGON_HAS_NO_ARTIFICIAL_GUARD_VERTICES,4
