timestamp_scope,scope,group_key,metric,count,min,q1,median,q3,max,mean,expected_ordering_violation_count,quantile_method
2013-04-07 02:00:00,TIMESTAMP,2013-04-07 02:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.154983520000087,0.185807074714755,0.309967039999947,0.405360661594721,0.719821838273908,0.303462424248599,0,LINEAR_TYPE7
2013-04-07 02:00:00,TIMESTAMP,2013-04-07 02:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000159438775510204,0,LINEAR_TYPE7
2013-04-17 05:30:00,TIMESTAMP,2013-04-17 05:30:00,DELTA_RHO_OUT_MINUS_IN,52,6.507395850186e-05,9.95523451980951e-05,0.000114169883346393,0.000158822057218927,0.000251644136193385,0.000128942423402212,0,LINEAR_TYPE7
2013-04-17 05:30:00,TIMESTAMP,2013-04-17 05:30:00,PHYSICAL_PAIR_SPACING_KW,52,0.154510500000015,0.205427474630909,0.313881739858074,0.384519597486893,0.7859202278797,0.307330716707491,0,LINEAR_TYPE7
2013-04-17 05:30:00,TIMESTAMP,2013-04-17 05:30:00,SIGNED_PRODUCTION_RAY_SPACING,48,9.76562499999112e-05,9.76562500000222e-05,0.000195312500000044,0.000195312500000044,0.000390625000000089,0.000162760416666674,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,BINDING_MECHANISM,BINDING_VMAX,DELTA_RHO_OUT_MINUS_IN,851,7.83196437685874e-05,0.000124843708050992,0.000166452911353532,0.000199695991435489,0.000393143010347763,0.000165920204263266,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,BINDING_MECHANISM,BINDING_VMAX,PHYSICAL_PAIR_SPACING_KW,851,0.154708860000028,0.3125,0.355710554030891,0.435791618000081,0.854157002870694,0.387880072562249,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,BINDING_MECHANISM,BINDING_VMAX,SIGNED_PRODUCTION_RAY_SPACING,787,9.76562499999112e-05,0.000195312499999822,0.000195312500000044,0.000195312500000044,0.000390625000000089,0.000201516836086403,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,BINDING_MECHANISM,BINDING_VMIN,DELTA_RHO_OUT_MINUS_IN,838,4.86423170851236e-05,8.30193639357601e-05,9.72846399474037e-05,0.000108564118934035,0.000215392728765584,0.000101331392996966,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,BINDING_MECHANISM,BINDING_VMIN,PHYSICAL_PAIR_SPACING_KW,838,0.154510500000015,0.171468370728261,0.211203682418928,0.330927708787394,0.456268310000041,0.247134160145465,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,BINDING_MECHANISM,BINDING_VMIN,SIGNED_PRODUCTION_RAY_SPACING,774,9.76562499999112e-05,9.76562499999112e-05,9.76562500001332e-05,0.000195312500000044,0.000195312500000044,0.000128694282945738,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,PRIMARY_CLASS,VMAX_BUS_13,DELTA_RHO_OUT_MINUS_IN,429,7.83196437685874e-05,0.000120639694895841,0.000170964797937545,0.000206398348769565,0.000393143010347763,0.000169123927551099,0,LINEAR_TYPE7
MULTIPLE_TIMESTAMPS,PRIMARY_CLASS,VMAX_BUS_13,PHYSICAL_PAIR_SPACING_KW,429,0.154708860000028,0.31059264999999,0.326505485820533,0.35543196437385,0.784211511486215,0.343521402004212,0,LINEAR_TYPE7
