calibration_membership_id,timestamp,edge_id,t,p13_abs_kw_at_source_geometry,p30_abs_kw_at_source_geometry,source_kind,future_role,future_d_i_star_kw,ac_evaluated_in_preregistration
CAL_000109,2010-07-01 07:30:00,E0005,0.695394109380243,1315.15709352151,2292.52339606748,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000110,2010-07-01 07:30:00,E0005,0.796441875838102,1306.94008143998,2307.24036732816,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000111,2010-07-01 07:30:00,E0005,0.897970832053375,1298.68393992305,2322.02742084874,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000112,2010-07-01 07:30:00,E0005,0.999999999994395,1290.38712214046,2336.88732705918,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000113,2010-07-01 07:30:00,E0006,0,1290.38712214,2336.88732706,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_000114,2010-07-01 07:30:00,E0006,0.102419719643528,1277.48437156823,2342.26981490701,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000115,2010-07-01 07:30:00,E0006,0.204248914995438,1264.65601475254,2347.6212687907,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000116,2010-07-01 07:30:00,E0006,0.305508056498452,1251.89947284369,2352.94276449911,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000117,2010-07-01 07:30:00,E0006,0.406217213329786,1239.21221754353,2358.23535673246,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000118,2010-07-01 07:30:00,E0006,0.506396070582389,1226.59176894052,2363.50008000613,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000119,2010-07-01 07:30:00,E0006,0.606063945857696,1214.0356934194,2368.7379495226,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000120,2010-07-01 07:30:00,E0006,0.705239805295413,1201.54160164176,2373.94996201393,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000121,2010-07-01 07:30:00,E0006,0.803942279069992,1189.10714659382,2379.1370965561,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000122,2010-07-01 07:30:00,E0006,0.902189676381964,1176.73002169781,2384.30031535686,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000123,2010-07-01 07:30:00,E0007,0,1164.40795898,2389.44056452,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_000124,2010-07-01 07:30:00,E0007,0.0514904397277049,1152.16805844012,2394.63335943385,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000125,2010-07-01 07:30:00,E0007,0.102772667651603,1139.97765236529,2399.80515625172,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000126,2010-07-01 07:30:00,E0007,0.153855708622784,1127.83459543922,2404.95686512704,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000127,2010-07-01 07:30:00,E0007,0.204748457082436,1115.73677334561,2410.08938306145,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000128,2010-07-01 07:30:00,E0007,0.255459683565291,1103.68210122224,2415.20359456067,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000129,2010-07-01 07:30:00,E0007,0.305998041043155,1091.66852215301,2420.30037227423,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000130,2010-07-01 07:30:00,E0007,0.356372071103329,1079.69400569927,2425.38057761856,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000131,2010-07-01 07:30:00,E0007,0.406590209971641,1067.75654646807,2430.44506138443,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000132,2010-07-01 07:30:00,E0007,0.45666079438946,1055.8541627151,2435.49466432963,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000133,2010-07-01 07:30:00,E0007,0.506592067353649,1043.98489498029,2440.53021775783,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000134,2010-07-01 07:30:00,E0007,0.556392183728165,1032.14680475379,2445.55254408455,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000135,2010-07-01 07:30:00,E0007,0.606069215735629,1020.33797317062,2450.56245739094,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000136,2010-07-01 07:30:00,E0007,0.655631158336963,1008.55649973183,2455.56076396633,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000137,2010-07-01 07:30:00,E0007,0.705085934506895,996.800501050453,2460.54826284028,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000138,2010-07-01 07:30:00,E0007,0.754441400412914,985.068109620433,2465.52574630484,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000139,2010-07-01 07:30:00,E0007,0.803705350505004,973.357472606694,2470.49400042788,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000140,2010-07-01 07:30:00,E0007,0.852885522523304,961.666750654781,2475.45380555811,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000141,2010-07-01 07:30:00,E0007,0.901989602430645,949.994116718331,2480.40593682249,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000142,2010-07-01 07:30:00,E0007,0.951025229276738,938.337754902798,2485.35116461682,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000143,2010-07-01 07:30:00,E0008,0,926.695859324,2490.29025509,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_000144,2010-07-01 07:30:00,E0008,0.049956662330116,915.092484697013,2495.32899825405,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000145,2010-07-01 07:30:00,E0008,0.0998721591529318,903.498671533515,2500.36358937092,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000146,2010-07-01 07:30:00,E0008,0.149754135467938,891.912644138554,2505.39479953275,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000147,2010-07-01 07:30:00,E0008,0.199610215803349,880.332631572018,2510.42339776688,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000148,2010-07-01 07:30:00,E0008,0.24944800888708,868.75686656371,2515.45015150699,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000149,2010-07-01 07:30:00,E0008,0.299275112296594,857.183584433337,2520.47582706213,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000150,2010-07-01 07:30:00,E0008,0.34909911709428,845.611022013853,2525.5011900842,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000151,2010-07-01 07:30:00,E0008,0.398927612454398,834.037416576766,2530.52700603466,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000152,2010-07-01 07:30:00,E0008,0.448768190287574,822.461004758012,2535.55404065098,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000153,2010-07-01 07:30:00,E0008,0.498628449868848,810.880021483003,2540.58306041339,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000154,2010-07-01 07:30:00,E0008,0.548516002475246,799.292698889463,2545.61483301272,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000155,2010-07-01 07:30:00,E0008,0.598438476038936,787.697265246649,2550.65012781963,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000156,2010-07-01 07:30:00,E0008,0.648403519821972,776.091943869546,2555.68971635617,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000157,2010-07-01 07:30:00,E0008,0.698418809118766,764.474952026639,2560.7343727701,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000158,2010-07-01 07:30:00,E0008,0.748492049992437,752.844499839798,2565.78487431255,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000159,2010-07-01 07:30:00,E0008,0.798630984051268,741.198789174862,2570.84200181983,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000160,2010-07-01 07:30:00,E0008,0.848843393271608,729.536012521427,2575.90654019986,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000161,2010-07-01 07:30:00,E0008,0.899137104873664,717.854351860352,2580.97927892397,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000162,2010-07-01 07:30:00,E0008,0.949519996256706,706.151977517465,2586.06101252466,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000163,2010-07-01 07:30:00,E0009,0,694.427047002,2591.1525411,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_000164,2010-07-01 07:30:00,E0009,0.0484303487457811,682.695301260673,2596.40595923277,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000165,2010-07-01 07:30:00,E0009,0.0969764610453681,670.935513008513,2601.67193466418,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000166,2010-07-01 07:30:00,E0009,0.145646173964865,659.145783798177,2606.95131750963,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000167,2010-07-01 07:30:00,E0009,0.194447402282652,647.324196357335,2612.24496631426,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000168,2010-07-01 07:30:00,E0009,0.2433881437883,635.468813305065,2617.55374862773,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000169,2010-07-01 07:30:00,E0009,0.29247648469381,623.577675841034,2622.87854159121,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000170,2010-07-01 07:30:00,E0009,0.341720605165551,611.648802405448,2628.22023253745,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000171,2010-07-01 07:30:00,E0009,0.391128784985182,599.680187307747,2633.57971960482,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000172,2010-07-01 07:30:00,E0009,0.440709409348175,587.669799321979,2638.95791236634,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000173,2010-07-01 07:30:00,E0009,0.490470974808835,575.615580246679,2644.35573247451,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000174,2010-07-01 07:30:00,E0009,0.540422095381138,563.515443427002,2649.77411432313,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000175,2010-07-01 07:30:00,E0009,0.590571508805023,551.367272236783,2655.214005727,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000176,2010-07-01 07:30:00,E0009,0.640928082988222,539.168918518073,2660.67636862071,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000177,2010-07-01 07:30:00,E0009,0.691500822634144,526.918200975595,2666.16217977755,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000178,2010-07-01 07:30:00,E0009,0.742298876066772,514.612903523491,2671.67243154991,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000179,2010-07-01 07:30:00,E0009,0.79333154226407,502.250773581554,2677.20813263213,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000180,2010-07-01 07:30:00,E0009,0.84460827811189,489.829520318037,2682.77030884742,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000181,2010-07-01 07:30:00,E0009,0.896138705890972,477.346812836012,2688.36000395998,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000182,2010-07-01 07:30:00,E0009,0.947932621010205,464.800278300069,2693.97828051385,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000183,2010-07-01 07:30:00,E0010,0,452.1875,2699.6262207,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_000184,2010-07-01 07:30:00,E0010,0.0468417658660938,439.505191969282,2705.44066607798,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000185,2010-07-01 07:30:00,E0010,0.0939527208771355,426.750001552692,2711.28852577223,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000186,2010-07-01 07:30:00,E0010,0.141342430655863,413.919338878311,2717.17098715882,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000187,2010-07-01 07:30:00,E0010,0.189020659797241,401.010560202915,2723.0892623121,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000188,2010-07-01 07:30:00,E0010,0.236997380602588,388.020965547227,2729.04458908895,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000189,2010-07-01 07:30:00,E0010,0.285282782147426,374.947796240819,2735.0382322543,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000190,2010-07-01 07:30:00,E0010,0.333887279701427,361.788232371679,2741.07148465045,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000191,2010-07-01 07:30:00,E0010,0.382821524519846,348.539390135204,2747.1456684125,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000192,2010-07-01 07:30:00,E0010,0.432096414026921,335.198319077064,2753.26213623234,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000193,2010-07-01 07:30:00,E0010,0.4817231024129,321.761999224079,2759.42227267415,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000194,2010-07-01 07:30:00,E0010,0.531713011667603,308.227338096909,2765.62749554389,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000195,2010-07-01 07:30:00,E0010,0.582077843074759,294.591167597985,2771.87925731618,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000196,2010-07-01 07:30:00,E0010,0.632829589192796,280.850240767733,2778.17904662139,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000197,2010-07-01 07:30:00,E0010,0.683980546349281,267.001228401737,2784.52838979662,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000198,2010-07-01 07:30:00,E0010,0.735543327677869,253.040715521008,2790.92885250395,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000199,2010-07-01 07:30:00,E0010,0.787530876728341,238.965197687095,2797.38204141987,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000200,2010-07-01 07:30:00,E0010,0.839956481682231,224.771077153239,2803.8896059998,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000201,2010-07-01 07:30:00,E0010,0.89283379020851,210.454658842224,2810.4532403222,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000202,2010-07-01 07:30:00,E0010,0.946176824996006,196.01214614101,2817.07468501654,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000203,2010-07-01 07:30:00,E0011,0,181.439636502,2823.75572928,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_000204,2010-07-01 07:30:00,E0011,0.095522841056657,166.70587144863,2830.7097025534,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000205,2010-07-01 07:30:00,E0011,0.191961423009925,151.830859432007,2837.73034090553,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000206,2010-07-01 07:30:00,E0011,0.28934388082808,136.810260819771,2844.81969253572,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000207,2010-07-01 07:30:00,E0011,0.387699193345813,121.639605818759,2851.97986707595,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000208,2010-07-01 07:30:00,E0011,0.48705722071079,106.314288699122,2859.21303831699,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000209,2010-07-01 07:30:00,E0011,0.587448743688632,90.8295617317963,2866.52144706971,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000210,2010-07-01 07:30:00,E0011,0.688905504942046,75.1805288214678,2873.9074041702,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000211,2010-07-01 07:30:00,E0011,0.791460252404903,59.3621388164086,2881.37329363735,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000212,2010-07-01 07:30:00,E0011,0.895146784880457,43.3691784752545,2888.92157599233,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000213,2010-07-01 07:30:00,E0012,0,27.1962650697,2896.55479175,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_000214,2010-07-01 07:30:00,E0012,1.10470346728868e-11,27.1962650693996,2896.55479175014,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000215,2010-07-01 07:30:00,E0012,0.150355359629526,23.1071608545653,2898.48237877195,LOW_SAMPLE_ENRICHMENT,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_000216,2010-07-01 07:30:00,E0012,0.300710719248006,19.0180566397311,2900.40996579377,LOW_SAMPLE_ENRICHMENT,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
