population,scope,group_key,timestamp_scope,metric,count,min,q1,median,q3,max,mean,quantile_method
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-05 23:30:00,2012-08-05 23:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,45.8637041650765,101.51115862275,167.416272465768,223.70940871251,355.326316846123,168.826385900426,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-24 12:00:00,2012-08-24 12:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,23.4128995801501,66.344547059141,133.975426708168,202.925835292953,417.902399121444,159.182221499206,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-24 12:00:00,2012-08-24 12:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,23.4865510127938,91.5849724389354,159.105284680163,265.225535281335,441.705551217789,179.730997726598,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-31 11:30:00,2012-08-31 11:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,23.2803918136128,110.153022711334,133.592955283901,194.373424211119,370.288460170754,145.263958552351,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-31 11:30:00,2012-08-31 11:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,23.3544595571818,118.902693764179,160.437530111465,234.559895530844,371.557158171901,177.125209310291,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-09-03 07:00:00,2012-09-03 07:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,19.8504940167781,89.8573334805887,110.608314693961,156.191561838763,236.866047706747,119.639235534235,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-09-03 07:00:00,2012-09-03 07:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,19.9016765961929,103.800123856042,147.370802886288,186.088799897566,239.854938171494,144.40300655772,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-10-15 13:00:00,2012-10-15 13:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,21.8306756606139,73.2525357762202,134.673693642577,145.751361166494,277.362187207207,120.53768839083,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-10-15 13:00:00,2012-10-15 13:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,21.8313113898408,93.1840156306744,144.460846650401,174.697059090116,278.102101108711,139.417780209846,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2013-04-07 02:00:00,2013-04-07 02:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,43.4893745372016,99.3540193828098,123.744831970975,188.713320965196,263.980087807743,139.261507211555,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2013-04-07 02:00:00,2013-04-07 02:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,43.6141352243244,115.115324695021,163.637297804216,208.781230346764,279.835341238646,166.181105529648,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2013-04-17 05:30:00,2013-04-17 05:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,36.452236204142,94.9759282445565,142.030677577998,154.541384977492,281.89337357851,135.251216207389,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2013-04-17 05:30:00,2013-04-17 05:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,51.2619569523586,95.8521674502974,170.638458063453,202.030384106856,294.368149572389,159.431372835834,LINEAR_TYPE7
OUTWARD_ENDPOINTS_STRICTLY_INSIDE_CONVEX_HULL,BINDING_FAMILY,VMAX,MULTIPLE_TIMESTAMPS,OUTWARD_PERPENDICULAR_PENETRATION_OVER_PHYSICAL_BRACKET,730,1.42650192465047,84.1237847865959,127.506279165963,166.401316455976,435.009438689479,135.186566869331,LINEAR_TYPE7
OUTWARD_ENDPOINTS_STRICTLY_INSIDE_CONVEX_HULL,BINDING_FAMILY,VMAX,MULTIPLE_TIMESTAMPS,OUTWARD_RADIAL_PENETRATION_OVER_RADIAL_BRACKET,666,1.42654895308226,104.404097706036,152.769169100617,206.624365489911,519.132433927656,161.535422948846,LINEAR_TYPE7
OUTWARD_ENDPOINTS_STRICTLY_INSIDE_CONVEX_HULL,GLOBAL,ALL,MULTIPLE_TIMESTAMPS,OUTWARD_PERPENDICULAR_PENETRATION_OVER_PHYSICAL_BRACKET,730,1.42650192465047,84.1237847865959,127.506279165963,166.401316455976,435.009438689479,135.186566869331,LINEAR_TYPE7
OUTWARD_ENDPOINTS_STRICTLY_INSIDE_CONVEX_HULL,GLOBAL,ALL,MULTIPLE_TIMESTAMPS,OUTWARD_RADIAL_PENETRATION_OVER_RADIAL_BRACKET,666,1.42654895308226,104.404097706036,152.769169100617,206.624365489911,519.132433927656,161.535422948846,LINEAR_TYPE7
