root_voltage_pu,timestamp,load_multiplier,operational_solver_status,diagnostic_solver_status,primal_available,failure_reason
1,2011-02-05 13:00:00,0.862251909770108,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 13:30:00,0.867139961864559,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 14:00:00,0.885121181958819,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 14:30:00,0.921757588113255,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 15:00:00,0.931406574166237,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 15:30:00,0.95220118243851,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 16:00:00,0.955767685610467,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 16:30:00,0.966347272356603,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 17:00:00,0.970371880508953,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 17:30:00,0.972880664851835,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 18:00:00,1,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 18:30:00,0.961284133018336,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 19:00:00,0.927576240900861,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 19:30:00,0.890558480338662,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 20:00:00,0.892179836185497,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 20:30:00,0.845539472579659,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 21:00:00,0.823703934666077,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 21:30:00,0.826471752191589,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 22:00:00,0.757705637569406,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 22:30:00,0.684708647630927,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-05 23:00:00,0.620082267020039,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-06 11:00:00,0.642361519181647,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-06 11:30:00,0.66556177821483,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-06 12:00:00,0.693585331046806,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-06 12:30:00,0.707712233321741,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-06 13:00:00,0.676925659875041,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-06 13:30:00,0.642462254308226,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-11 11:30:00,0.233170638109058,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-13 13:30:00,0.230774581169727,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-13 17:30:00,0.302617914063343,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-17 13:30:00,0.256625133414081,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-18 19:30:00,0.326137167664025,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-19 18:30:00,0.613261059877439,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 13:00:00,0.630330866921703,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 13:30:00,0.639728015158239,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 14:00:00,0.634249943036685,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 14:30:00,0.649453751783851,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 15:00:00,0.669785458164942,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 15:30:00,0.626946646359745,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 16:00:00,0.621015266168587,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-20 20:00:00,0.520771822946023,SLOW_PROGRESS,ALMOST_OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-24 03:00:00,0.122599445956804,NUMERICAL_ERROR,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-02-25 19:30:00,0.286670584143812,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-26 14:00:00,0.298614892009546,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-28 19:00:00,0.361449626440573,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-02-28 20:30:00,0.380706824804826,SLOW_PROGRESS,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-03-01 13:30:00,0.380227133725881,NUMERICAL_ERROR,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-03-02 19:30:00,0.293427032990754,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-03-08 17:00:00,0.28239653663041,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-03-08 22:00:00,0.261836976986821,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-03-09 04:00:00,0.127439528943361,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-03-29 03:30:00,0.122786525477592,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-03-29 18:30:00,0.301699305647163,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-01 13:30:00,0.199242088095267,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-03 13:00:00,0.212179356494418,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-05 20:30:00,0.283785242303956,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-06 21:30:00,0.260899180927483,NUMERICAL_ERROR,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-04-08 02:30:00,0.123877822682193,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-17 01:00:00,0.12893616510967,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-18 20:00:00,0.310894983630542,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-25 10:30:00,0.239653663041002,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-29 20:30:00,0.305942173240433,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-30 09:00:00,0.271632268818881,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-04-30 17:00:00,0.320006715675105,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-06 02:00:00,0.130466379651504,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-06 19:00:00,0.412630266108626,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-08 03:30:00,0.125873337570605,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-10 22:30:00,0.260246801060117,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-11 17:30:00,0.595651600369362,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-05-11 18:00:00,0.602007507165386,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-05-14 21:00:00,0.41766702243755,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-18 18:00:00,0.428848621487762,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-18 19:00:00,0.423524050511471,SLOW_PROGRESS,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-05-19 18:00:00,0.395342199623443,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-23 07:00:00,0.308940242483841,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-23 08:00:00,0.281295645604231,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-23 11:30:00,0.197524794032643,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-05-30 22:30:00,0.276529914734911,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-01 22:00:00,0.306004533080696,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-02 08:00:00,0.268734934702052,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-03 18:00:00,0.426658831712377,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-06 22:00:00,0.369247004928826,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-07 10:30:00,0.266708239893509,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-07 17:30:00,0.628265796826844,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-07 18:00:00,0.618959789895307,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-07 18:30:00,0.628109897226187,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-07 19:00:00,0.629692877786706,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-07 19:30:00,0.62550277621212,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-07 20:00:00,0.611548562725605,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-07 20:30:00,0.611176802139422,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-08 17:30:00,0.617607061052682,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-08 18:00:00,0.63822658208114,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-08 18:30:00,0.641011188794417,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-08 19:00:00,0.621307877726745,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-08 19:30:00,0.607663064986149,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-08 20:00:00,0.608284264933383,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-09 15:30:00,0.26223751903774,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-09 17:30:00,0.621120798205956,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-09 18:00:00,0.60617122573063,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-09 18:30:00,0.609106935133774,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-10 17:30:00,0.632048160984326,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-10 18:00:00,0.661297324523007,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-10 18:30:00,0.609243647091273,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-16 07:00:00,0.317682612397616,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-16 14:00:00,0.22212814947174,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-17 17:00:00,0.505855828846223,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-06-22 17:30:00,0.610049528103901,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-22 18:00:00,0.611529375082447,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-22 18:30:00,0.625999256478828,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-22 19:00:00,0.595582045162915,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-24 20:00:00,0.49569357333877,SLOW_PROGRESS,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-06-26 09:30:00,0.331725568733736,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-07-02 23:00:00,0.284171393622507,NUMERICAL_ERROR,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-09 17:30:00,0.607353664240229,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-09 18:00:00,0.625896122896855,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-10 09:00:00,0.410903378224424,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-07-10 17:30:00,0.601897178217228,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-10 18:00:00,0.637540623838248,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-10 18:30:00,0.620276541907012,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-10 19:00:00,0.605454087567606,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-10 23:00:00,0.292693105639968,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-07-13 14:00:00,0.330914890810318,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-07-13 15:30:00,0.364546032355163,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-07-13 17:30:00,0.63180112007867,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-13 18:00:00,0.653768573038963,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-13 18:30:00,0.631774737069328,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-13 19:00:00,0.642179236571649,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-13 19:30:00,0.610987324163239,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-13 20:00:00,0.608598462590092,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-13 20:30:00,0.604525885329848,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-14 18:00:00,0.601110484847759,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-15 17:00:00,0.623653567102786,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-15 17:30:00,0.697082279012317,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-15 18:00:00,0.646122297240578,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-15 18:30:00,0.626670823989351,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-17 22:00:00,0.378066125415233,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-07-19 17:30:00,0.66145562257906,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-19 18:00:00,0.682600405338962,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-19 18:30:00,0.677287826639645,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-19 19:00:00,0.66879489608692,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-19 19:30:00,0.641042368714548,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-19 20:00:00,0.612030652259945,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-19 20:30:00,0.596879609531462,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-21 17:00:00,0.609509875640088,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-21 17:30:00,0.656495616822767,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-21 18:00:00,0.662172760742083,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-21 18:30:00,0.614882415724274,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-21 19:30:00,0.598779186204084,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-22 12:30:00,0.318102342091693,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-07-22 17:30:00,0.64819935961241,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-22 18:00:00,0.624214805665152,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-22 18:30:00,0.609718541259429,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-23 17:30:00,0.645808099583868,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-23 18:00:00,0.673040162135585,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-23 18:30:00,0.661261347692087,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-23 19:00:00,0.640219698514157,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-23 19:30:00,0.599805725113028,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-24 17:30:00,0.643726240301247,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-24 18:00:00,0.660117284468803,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-24 18:30:00,0.650230851331743,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-07-24 19:00:00,0.629913535683021,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-08-03 20:00:00,0.396536630410016,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-08-07 00:30:00,0.152153213330615,NUMERICAL_ERROR,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-08-08 21:00:00,0.443539160780457,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-08-09 18:00:00,0.596483864391332,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-08-09 18:30:00,0.614661757827959,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-08-11 21:00:00,0.454171513545277,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-08-19 13:30:00,0.299202513581254,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-08-26 04:30:00,0.142799237291184,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-08-31 17:00:00,0.293451017544701,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-09-04 18:00:00,0.399268471104609,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-09-21 23:00:00,0.182234640891266,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-09-24 08:00:00,0.219919172053198,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-01 02:30:00,0.128588389077434,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-03 20:00:00,0.373717725784595,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-19 01:30:00,0.127525873337571,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-19 07:30:00,0.232040965618142,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-24 03:30:00,0.125352872749949,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-29 03:30:00,0.123340568673774,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-29 16:30:00,0.253276889683044,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-10-31 03:00:00,0.128573998345066,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-11-04 19:00:00,0.275599314041757,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-11-06 19:00:00,0.363768932807273,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-11-12 03:30:00,0.121652056075887,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-11-14 17:30:00,0.597097868972383,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-11-14 19:00:00,0.605010373319583,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-11-14 19:30:00,0.624025327688969,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-11-14 20:00:00,0.60555722114958,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-11-14 20:30:00,0.604372384184585,INFEASIBLE,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2011-11-27 18:00:00,0.298327077362179,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-12-03 04:00:00,0.12709415136652,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-12-07 04:00:00,0.128691522659407,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-12-17 04:00:00,0.125110628755082,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-12-24 13:00:00,0.287126290668809,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2011-12-29 22:00:00,0.23967285068416,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-01-04 15:30:00,0.465804022209697,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-01-12 05:00:00,0.129490208305851,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-01-25 19:30:00,0.288306330723015,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-01-26 16:30:00,0.279220981687793,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-02-03 02:00:00,0.12648014678547,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-02-03 22:00:00,0.263331214697735,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-02-12 16:00:00,0.279530382433713,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-02-14 21:30:00,0.260556201806037,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-02-17 04:00:00,0.131310635950448,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-02-17 15:00:00,0.199177329799609,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-03-11 04:00:00,0.127017400793889,NUMERICAL_ERROR,OPTIMAL,true,operational_voltage_model_infeasible;diagnostic_solution_recorded
1,2012-03-15 20:30:00,0.301483444661638,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-03-20 04:30:00,0.121234724837205,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-03-26 18:30:00,0.301624953529927,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-03-26 21:00:00,0.279434444217924,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-03-28 03:30:00,0.129900344178349,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-04-07 20:30:00,0.255293990670009,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-04-09 11:00:00,0.22738076678619,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
1,2012-04-15 01:30:00,0.130811757228345,ALMOST_OPTIMAL,not_run,true,voltage_drop_tolerance_exceeded
