point_id,timestamp,P13_VPP_kW,P30_VPP_kW,old_actual_PV_kW,new_actual_PV_kW,old_power_flow_status,new_power_flow_status,old_voltage_status,new_voltage_status,old_Vmin_pu,new_Vmin_pu,old_Vmax_pu,new_Vmax_pu,delta_Vmin_pu,delta_Vmax_pu,old_P_sub_kW,new_P_sub_kW,delta_P_sub_kW,label_changed
580,2012-10-15 01:30:00,-1111.328125,3475.30864198,0,0.134869522546,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.980803879569,0.980810461441,1.07455892456,1.07456077112,6.58187152058e-06,1.84655950064e-06,-1632.93841186,-1633.0782275,-0.139815638776,false
581,2012-10-15 02:00:00,3388.671875,6475.30864198,0,0.0591834386779,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18995597795,1.18995644944,0,4.71491302667e-07,-7757.81323073,-7757.85545111,-0.0422203846319,false
582,2012-10-15 02:30:00,1138.671875,-2475.30864198,0,0.117515343839,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.919383801412,0.919385435078,1.00390611118,1.00391108181,1.63366633998e-06,4.97063025628e-06,2013.4334324,2013.31703354,-0.116398858496,false
583,2012-10-15 03:00:00,5638.671875,524.691358025,0,0.108046552506,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.19752570759,1.19752882675,0,3.11915970275e-06,-4693.45357226,-4693.52859558,-0.0750233221461,false
584,2012-10-15 03:30:00,-1673.828125,3524.69135802,0,0.0406058777559,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.953396551706,0.953398689293,1.0682262093,1.06822681168,2.13758714263e-06,6.02375853864e-07,-1097.5026329,-1097.54732606,-0.0446931609483,false
585,2012-10-15 04:00:00,2826.171875,-1475.30864198,0,0.0308159205619,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.976897395427,0.976897730916,1.08447130729,1.08447240633,3.35489275916e-07,1.09904261358e-06,-658.926824171,-658.952968101,-0.0261439299827,false
586,2012-10-15 04:30:00,576.171875,1524.69135802,0,0.0735546471349,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,1,1,1.04438567685,1.04438655435,0,8.7750454103e-07,-1591.57462096,-1591.64290522,-0.0682842601052,false
587,2012-10-15 05:00:00,5076.171875,4524.69135802,0,0.0907251325859,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.21839776779,1.21840039051,0,2.62272047968e-06,-7530.00558737,-7530.06647668,-0.0608893131639,false
588,2012-10-15 05:30:00,-548.828125,-475.308641975,0,0.139448963204,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.956506959952,0.956513812854,1,1,6.85290170332e-06,0,1564.07683499,1563.92543765,-0.151397340107,false
589,2012-10-15 06:00:00,3951.171875,2524.69135802,0,0.404118789212,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16409963669,1.1641123813,0,1.2744605524e-05,-5035.4240693,-5035.7209561,-0.296886799661,false
590,2012-10-15 06:30:00,1701.171875,5524.69135802,0,17.1370893067,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.1496895636,1.14985239148,0,0.000162827882503,-5503.77777707,-5517.53612536,-13.758348286,false
591,2012-10-15 07:00:00,6201.171875,-2141.97530864,0,73.4284325548,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.977454720159,0.978081063702,1.17644822019,1.17856509478,0.000626343543077,0.00211687458642,-2172.80532574,-2225.22977002,-52.4244442822,false
592,2012-10-15 07:30:00,-1955.078125,858.024691358,0,154.921217692,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.889975401858,0.899169752141,1,1,0.00919435028316,0,2252.41207427,2059.77301834,-192.639055926,false
593,2012-10-15 08:00:00,2544.921875,3858.02469136,0,260.723625401,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12618294241,1.13509819799,0,0.00891525558222,-4808.10843506,-5010.61396506,-202.505530001,false
594,2012-10-15 08:30:00,294.921875,-1141.97530864,0,369.685308228,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.949565919508,0.954740940499,1,1,0.00517502099064,0,1680.73486659,1306.42176113,-374.313105455,false
595,2012-10-15 09:00:00,4794.921875,1858.02469136,0,473.008821065,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18360352525,1.19763032648,0,0.0140268012318,-5092.6835322,-5424.51617702,-331.832644824,false
596,2012-10-15 09:30:00,-830.078125,4858.02469136,0,562.686300169,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.1097116957,1.11659748976,0,0.00688579405562,-2918.19939961,-3458.24842637,-540.04902676,false
597,2012-10-15 10:00:00,3669.921875,-141.975308642,0,638.055673016,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12696247088,1.14758220947,0,0.0206197385949,-2489.86047236,-2980.81872342,-490.958251061,false
598,2012-10-15 10:30:00,1419.921875,2858.02469136,0,702.674147045,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.08661733546,1.10667876433,0,0.0200614288732,-3351.00890147,-3935.82313911,-584.814237641,false
599,2012-10-15 11:00:00,5919.921875,5858.02469136,0,749.768045624,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.24996536501,1.27013300185,0,0.0201676368385,-8874.26915998,-9341.6489531,-467.37979312,false
600,2012-10-15 11:30:00,-1392.578125,-1808.64197531,0,774.145995254,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,WITHIN_LIMITS,0.885259203282,0.913652726472,1,1,0.0283935231901,0,4243.51076702,3305.51461378,-937.996153239,true
601,2012-10-15 12:00:00,3107.421875,1191.35802469,0,787.945774995,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12265364103,1.14861782203,0,0.0259641810028,-3240.00989646,-3847.90287065,-607.892974194,false
602,2012-10-15 12:30:00,857.421875,4191.35802469,0,788.987973464,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11324883789,1.12132391819,0,0.00807508029839,-3933.36024626,-4598.54173466,-665.181488404,false
603,2012-10-15 13:00:00,5357.421875,-808.641975309,0,777.713342817,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17270318786,1.19534640881,0,0.0226432209488,-3163.85395991,-3715.31983759,-551.465877684,false
604,2012-10-15 13:30:00,-267.578125,2191.35802469,0,754.377532427,CONVERGED,CONVERGED,WITHIN_LIMITS,UPPER_VOLTAGE_VIOLATION,0.99975291281,1,1.04970016154,1.05901617908,0.00024708719,0.00931601754341,-1244.7221065,-1964.98118863,-720.259082133,true
605,2012-10-15 14:00:00,4232.421875,5191.35802469,0,723.045484185,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.19766903179,1.21910202983,0,0.0214329980419,-7371.03112112,-7864.14604336,-493.114922235,false
606,2012-10-15 14:30:00,1982.421875,191.358024691,0,674.631823484,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999893152563,1,1.07266480678,1.09719877422,0.000106847437,0.0245339674424,-1471.68378944,-2042.04074613,-570.356956687,false
607,2012-10-15 15:00:00,6482.421875,3191.35802469,0,605.540928237,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.24480010568,1.26091832631,0,0.0161182206303,-7348.11224946,-7730.32803743,-382.21578797,false
608,2012-10-15 15:30:00,-2491.2109375,6191.35802469,0,520.28352299,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.934685098673,0.963314522705,1.11787627782,1.12564733466,0.0286294240319,0.00777105684408,-2237.10195933,-2818.62906098,-581.527101654,false
609,2012-10-15 16:00:00,2008.7890625,-2364.19753086,0,418.406209072,CONVERGED,CONVERGED,WITHIN_LIMITS,UPPER_VOLTAGE_VIOLATION,0.929605644759,0.934779486584,1.03634726798,1.05239560247,0.00517384182453,0.0160483344887,1299.78969134,917.881680678,-381.908010662,true
610,2012-10-15 16:30:00,-241.2109375,635.802469136,0,311.48080684,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.980632167576,0.994903132387,1.00140860837,1.00565513516,0.0142709648112,0.00424652678962,384.284378643,68.719855121,-315.564523522,false
611,2012-10-15 17:00:00,4258.7890625,3635.80246914,0,203.861113496,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18021998058,1.18645149499,0,0.00623151441115,-5927.95760492,-6072.41528543,-144.457680512,false
612,2012-10-15 17:30:00,-1366.2109375,-1364.19753086,0,107.50254258,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.887829366161,0.894025998425,1,1,0.00619663226418,0,3974.32446176,3839.80396757,-134.520494185,false
613,2012-10-15 18:00:00,3133.7890625,1635.80246914,0,39.1843813333,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.121500968,1.12282852565,0,0.0013275576462,-3269.40802918,-3300.21047927,-30.8024500867,false
614,2012-10-15 18:30:00,883.7890625,4635.80246914,0,4.40527328039,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11608689871,1.1161338556,0,4.69568930603e-05,-3859.49136374,-3863.31199683,-3.82063309355,false
615,2012-10-15 19:00:00,5383.7890625,-364.197530864,0,0.027611996874,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999886406445,0.999886416319,1.17081303553,1.17081385972,9.8744599164e-09,8.24192339488e-07,-3141.58473084,-3141.6046342,-0.0199033568292,false
616,2012-10-15 19:30:00,-1928.7109375,2635.80246914,0,0.220560815366,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.911968261342,0.911980993452,1.0277362971,1.02773998114,1.2732109952e-05,3.68404042939e-06,677.34560661,677.08216467,-0.263441939613,false
617,2012-10-15 20:00:00,2571.2890625,5635.80246914,0,0.0800515875758,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15623862878,1.15623933551,0,7.06728924937e-07,-6044.74394058,-6044.80499356,-0.0610529768419,false
618,2012-10-15 20:30:00,321.2890625,-2030.86419753,0,0.0804343907348,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.910401247903,0.910402489644,1,1,1.2417413523e-06,0,2967.15000361,2967.06398396,-0.0860196549452,false
619,2012-10-15 21:00:00,4821.2890625,969.135802469,0,0.116830894336,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16983075734,1.16983431517,0,3.55783439576e-06,-4025.11981297,-4025.20433018,-0.0845172128702,false
620,2012-10-15 21:30:00,-803.7109375,3969.13580247,0,0.115886714153,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.990657602703,0.990663097561,1.08285939738,1.08286092543,5.49485812662e-06,1.52805407239e-06,-1907.19821547,-1907.3151407,-0.11692522872,false
621,2012-10-15 22:00:00,3696.2890625,-1030.86419753,0,0.0471028181968,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.992868514379,0.992868983407,1.11380756496,1.11380914137,4.69027737426e-07,1.57641156284e-06,-1463.55351131,-1463.59121485,-0.0377035448735,false
622,2012-10-15 22:30:00,1446.2890625,1969.13580247,0,0.0345149960925,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.07007336427,1.07007468837,0,1.32410189679e-06,-2486.13159732,-2486.16153644,-0.0299391210292,false
623,2012-10-15 23:00:00,5946.2890625,4969.13580247,0,0.0603674049304,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.24390139294,1.24390305524,0,1.66230086895e-06,-8267.16139573,-8267.20008468,-0.0386889503625,false
624,2012-10-15 23:30:00,-2209.9609375,-30.8641975309,0,0.0759329914034,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.869478526618,0.869483364816,1,1,4.83819843922e-06,0,3141.48782332,3141.38681879,-0.101004533611,false
625,2012-10-16 00:00:00,2290.0390625,2969.13580247,0,0.127135707048,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11519984495,1.11520432224,0,4.47729097952e-06,-4244.00521377,-4244.10715258,-0.10193880847,false
626,2012-10-16 00:30:00,40.0390625,5969.13580247,0,0.173166086501,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14805328001,1.14805518558,0,1.90556661939e-06,-4744.40317625,-4744.55768274,-0.154506493739,false
627,2012-10-16 01:00:00,4540.0390625,-1697.5308642,0,0.0621269929665,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.986218223509,0.986218810677,1.13861540355,1.13861736943,5.87167574451e-07,1.96588380752e-06,-1788.24192236,-1788.28973388,-0.0478115160017,false
628,2012-10-16 01:30:00,-1084.9609375,1302.4691358,0,0.0763061264963,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.955601577073,0.955605443368,1.01534875771,1.01534989648,3.86629544746e-06,1.13876621555e-06,311.491100537,311.407929566,-0.0831709709142,false
629,2012-10-16 02:00:00,3415.0390625,4302.4691358,0,0.171221451204,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16605133797,1.16605683065,0,5.49267818073e-06,-6202.54691675,-6202.67263174,-0.125714989636,false
630,2012-10-16 02:30:00,1165.0390625,-697.530864198,0,0.067057706694,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.98300850723,0.983009338524,1.03131180062,1.03131452927,8.31294136971e-07,2.72864724793e-06,41.0141587285,40.9514017578,-0.0627569706768,false
631,2012-10-16 03:00:00,5665.0390625,2302.4691358,0,0.130943486399,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.21609574392,1.21609946246,0,3.71854466108e-06,-6226.73728473,-6226.82546034,-0.0881756064209,false
632,2012-10-16 03:30:00,-1647.4609375,5302.4691358,0,0.0447895136458,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.974177326267,0.974179603995,1.11215712644,1.11215774884,2.27772750816e-06,6.22403631301e-07,-2599.53440296,-2599.58170278,-0.0472998207142,false
633,2012-10-16 04:00:00,2852.5390625,302.469135802,0,0.0757029518073,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.10770753792,1.10771016638,0,2.62846468346e-06,-2437.52250217,-2437.58404119,-0.0615390226421,false
634,2012-10-16 04:30:00,602.5390625,3302.4691358,0,0.0159962548735,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.09164977996,1.09164995859,0,1.78629108172e-07,-3151.14027202,-3151.15457456,-0.0143025422872,false
635,2012-10-16 05:00:00,5102.5390625,6302.4691358,0,0.0884422214863,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.23331728481,1.23331980836,0,2.52355328434e-06,-8828.08563854,-8828.14352416,-0.0578856207194,false
636,2012-10-16 05:30:00,-522.4609375,-2253.08641975,0,0.0571730758802,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.901657013978,0.901657995116,1,1,9.81137677214e-07,0,3559.80489015,3559.73878731,-0.0661028359559,false
637,2012-10-16 06:00:00,3977.5390625,746.913580247,0,0.57443326678,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14783575625,1.14785413191,0,1.83756642298e-05,-3593.24524086,-3593.67949708,-0.434256220686,false
638,2012-10-16 06:30:00,1727.5390625,3746.91358025,0,19.4417745892,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.10988664358,1.11007938853,0,0.000192744949858,-4225.36011778,-4241.36244963,-16.002331852,false
639,2012-10-16 07:00:00,6227.5390625,-1253.08641975,0,74.5712997315,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18952070716,1.19164351931,0,0.00212281214761,-3158.45609888,-3210.5551243,-52.0990254179,false
640,2012-10-16 07:30:00,-2350.5859375,1746.91358025,0,140.212241936,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.882350695387,0.891034729168,1.00087100642,1.00343764157,0.00868403378089,0.00256663515421,1722.28823739,1543.60533081,-178.682906584,false
641,2012-10-16 08:00:00,2149.4140625,4746.91358025,0,235.211222187,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13740679027,1.1395678388,0,0.00216104853246,-5337.55820175,-5521.77900217,-184.220800417,false
642,2012-10-16 08:30:00,-100.5859375,-253.086419753,0,333.198033752,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.975395636367,0.980050696909,1,1,0.00465506054185,0,1081.06569893,740.526853072,-340.538845858,false
643,2012-10-16 09:00:00,4399.4140625,2746.91358025,0,442.075428833,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18027597137,1.19361451473,0,0.0133385433588,-5549.3850252,-5861.65118315,-312.266157945,false
644,2012-10-16 09:30:00,-1225.5859375,5746.91358025,0,516.168123665,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.996281074862,1,1.12562184208,1.13210795331,0.003718925138,0.00648611122709,-3244.58887107,-3751.07368176,-506.484810691,false
645,2012-10-16 10:00:00,3274.4140625,-1919.75308642,0,577.381032211,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.961694066125,0.967761895817,1.09035799382,1.11005808493,0.00606782969221,0.0197000911064,-352.871797556,-827.830299497,-474.958501941,false
646,2012-10-16 10:30:00,1024.4140625,1080.24691358,0,649.771329324,CONVERGED,CONVERGED,WITHIN_LIMITS,UPPER_VOLTAGE_VIOLATION,0.999780407443,1,1.04523555378,1.07062312674,0.000219592557,0.0253875729622,-1407.93766464,-1984.90267708,-576.965012435,true
647,2012-10-16 11:00:00,5524.4140625,4080.24691358,0,718.471329023,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.22466628162,1.24463655998,0,0.0199702783568,-7327.42796916,-7795.00017841,-467.572209245,false
648,2012-10-16 11:30:00,-1788.0859375,-919.75308642,0,742.878586847,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,WITHIN_LIMITS,0.878099980973,0.920484249079,1,1,0.042384268106,0,3682.8313062,2767.77388379,-915.057422412,true
649,2012-10-16 12:00:00,2711.9140625,2080.24691358,0,745.559337101,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11872311951,1.14378390004,0,0.0250607805309,-3712.00635356,-4291.88306808,-579.876714519,false
650,2012-10-16 12:30:00,461.9140625,5080.24691358,0,734.81273264,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12948086697,1.13714520141,0,0.0076643344435,-4263.4177925,-4892.80012234,-629.382329837,false
651,2012-10-16 13:00:00,4961.9140625,80.2469135802,0,735.836500369,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17009432018,1.19187950682,0,0.0217851866375,-3657.69397757,-4182.08167518,-524.387697613,false
652,2012-10-16 13:30:00,-663.0859375,3080.24691358,0,698.312720312,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.994523046236,1,1.06774735211,1.07654361153,0.005476953764,0.00879625941982,-1606.52184693,-2285.99119046,-679.469343532,false
653,2012-10-16 14:00:00,3836.9140625,6080.24691358,0,679.828563467,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.1917840355,1.21234398453,0,0.020559949034,-7681.77954467,-8150.15167339,-468.372128722,false
654,2012-10-16 14:30:00,1586.9140625,-1586.41975309,0,627.944578746,CONVERGED,CONVERGED,WITHIN_LIMITS,UPPER_VOLTAGE_VIOLATION,0.954210795826,0.961829770207,1.03251349883,1.05688812683,0.00761897438118,0.024374627998,761.579804491,189.331328402,-572.248476089,true
655,2012-10-16 15:00:00,6086.9140625,1413.58024691,0,550.455671519,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.2162442827,1.23143599308,0,0.0151917103785,-5582.2271426,-5946.55872778,-364.331585178,false
656,2012-10-16 15:30:00,-2069.3359375,4413.58024691,0,468.708636255,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.934945962392,0.960168681151,1.07917202202,1.08619286736,0.0252227187593,0.00702084533699,-1107.19795523,-1628.48415506,-521.286199828,false
657,2012-10-16 16:00:00,2430.6640625,-586.419753086,0,367.185639033,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.993892157948,0.997848366476,1.075061524,1.08831943541,0.00395620852789,0.0132579114094,-853.095891413,-1164.49708037,-311.401188954,false
658,2012-10-16 16:30:00,180.6640625,2413.58024691,0,278.069133635,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999499683835,0.999647062704,1.05636135319,1.05971977825,0.000147378868525,0.00335842506244,-1607.17734888,-1868.51054076,-261.333191884,false
659,2012-10-16 17:00:00,4680.6640625,5413.58024691,0,190.574146122,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.20702317789,1.21263671679,0,0.00561353890068,-7496.78559095,-7625.75654155,-128.970950601,false
660,2012-10-16 17:30:00,-944.3359375,413.580246914,0,78.8565436742,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.936562745855,0.940640565441,1,1,0.00407781958592,0,1646.35609338,1558.09091895,-88.2651744272,false
661,2012-10-16 18:00:00,3555.6640625,3413.58024691,0,43.10900119,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15203342813,1.15342868004,0,0.00139525191379,-5012.48196881,-5044.58725924,-32.1052904338,false
662,2012-10-16 18:30:00,1305.6640625,6413.58024691,0,10.5735615492,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16033691079,1.16044009622,0,0.000103185432633,-5547.71874798,-5556.37313725,-8.65438926635,false
663,2012-10-16 19:00:00,5805.6640625,-2438.27160494,0,0.0682178746298,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.957515127014,0.957515746013,1.15638525197,1.15638728719,6.18999445368e-07,2.03522055275e-06,-1304.32361713,-1304.3740046,-0.0503874675919,false
664,2012-10-16 19:30:00,-1506.8359375,561.728395062,0,0.192640382516,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.906372529942,0.906383457978,1,1,1.09280362569e-05,0,2226.55264193,2226.32077804,-0.231863891871,false
665,2012-10-16 20:00:00,2993.1640625,3561.72839506,0,0,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13471058853,1.13471058853,0,1.45150558239e-12,-4697.67447481,-4697.67447481,1.06683728518e-09,false
666,2012-10-16 20:30:00,743.1640625,-1438.27160494,0,0.166113164648,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.937638660084,0.937640993362,1,1,2.33327805599e-06,0,1904.43381806,1904.26632578,-0.167492282095,false
667,2012-10-16 21:00:00,5243.1640625,1561.72839506,0,0.132601320803,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18727910622,1.18728302573,0,3.91950503253e-06,-4761.68882418,-4761.78179983,-0.092975648683,false
668,2012-10-16 21:30:00,-381.8359375,4561.72839506,0,0.106861827688,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999879116087,0.999879174528,1.10191746154,1.10191877347,5.84408832438e-08,1.31192709252e-06,-2762.31734163,-2762.41991159,-0.10256995799,false
669,2012-10-16 22:00:00,4118.1640625,-438.271604938,0,0.115107995372,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.99982607591,0.999826121603,1.13408627513,1.1340899916,4.56927468084e-08,3.71647144282e-06,-2326.55527892,-2326.64407042,-0.0887915011208,false
